,model_name,provider,calibration_method,train_class_id,train_class_name,train_class_name_clean,test_class_id,test_class_name,test_class_name_clean,test_class_domain,slug,accuracy,precision,recall,f1,brier_score,sm_ece,binned_ece
219,ViT-B-32-quickgelu,openai,isotonic,9,field-cultivated,cultivated field,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--09--field-cultivated--indomain,0.9475650433622415,0.9477485131690739,0.8920431827269092,0.9190525231719876,0.04043151993541414,0.028231300210067554,0.02857051424257907
220,ViT-B-32-quickgelu,openai,sigmoid,10,residential_neighborhood,residential neighborhood,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--10--residential_neighborhood--indomain,0.9507671781187458,0.9312297734627831,0.9204318272690923,0.9257993163080636,0.038123113148996454,0.014244129959363734,0.012341147381531295
221,ViT-B-32-quickgelu,openai,isotonic,10,residential_neighborhood,residential neighborhood,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--10--residential_neighborhood--indomain,0.9498332221480987,0.9352724293322409,0.9128348660535786,0.9239174423310401,0.038321720221972805,0.01409009192542777,0.014267653256989152
222,ViT-B-32-quickgelu,openai,sigmoid,11,mountain,mountain,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--11--mountain--indomain,0.9499666444296198,0.9171899529042387,0.9344262295081968,0.9257278669043375,0.0389557397159136,0.022841311367882953,0.023142522218239793
223,ViT-B-32-quickgelu,openai,isotonic,11,mountain,mountain,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--11--mountain--indomain,0.9488992661774517,0.9082498072474943,0.9420231907237105,0.9248282630029441,0.039291521053153394,0.019619836726270462,0.019638624810442835
224,ViT-B-32-quickgelu,openai,sigmoid,12,park,park,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--12--park--indomain,0.9315543695797198,0.9710900473933649,0.8192722910835666,0.8887443070917371,0.07419413615847929,0.14316170969469724,0.173334807759925
225,ViT-B-32-quickgelu,openai,isotonic,12,park,park,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--12--park--indomain,0.9263509006004003,0.9732880038853813,0.8012794882047181,0.8789473684210526,0.07190217310061589,0.13256854787959715,0.16522563068349017
226,ViT-B-32-quickgelu,openai,sigmoid,13,parking_garage-outdoor,outdoor parking garage,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--13--parking_garage-outdoor--indomain,0.9228819212808539,0.8260427263479145,0.9740103958416634,0.8939449541284403,0.06114771671408192,0.10391453618480506,0.10394986193211472
227,ViT-B-32-quickgelu,openai,isotonic,13,parking_garage-outdoor,outdoor parking garage,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--13--parking_garage-outdoor--indomain,0.9186124082721815,0.8152717572524175,0.9776089564174331,0.889090909090909,0.06170082369644742,0.09793247663279084,0.09797386248062319
228,ViT-B-32-quickgelu,openai,sigmoid,14,playground,playground,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--14--playground--indomain,0.9474316210807204,0.947726306842329,0.8916433426629349,0.9188298310671611,0.03961776292404295,0.01678978131347967,0.016459067524086206
